@id	network	ref	direction	name	route
18038828	Trapp Family Lodge			Haul Road	piste
18038829	Trapp Family Lodge			Old County Road	piste
18107822					road
18193770				Free Fall	mtb
18193771				Mojo	mtb
18197064				Valley View	mtb;hiking;horse
18197065				Valley View Shortcut	mtb;hiking;horse
18197066				Elm	mtb;hiking;horse
18197067				Out'n Back	mtb;hiking;horse
18198903				Further Out'n Back	mtb;hiking
18198904				River View Trail	mtb;hiking
18198905				Mel's	mtb;hiking
18198906				Ridge Trail	mtb;hiking
18198907				Ridge Connector	mtb;hiking
18198908				Ridge Cutoff	mtb;hiking
18198909				Brady Trail	mtb;hiking;horse
18198910				Apple Tree Trail	mtb;hiking;horse
18198911				Apple Tree Alternate	mtb;hiking
18198950				High & Dry	mtb;hiking
18198951				Ladyslipper Lane	mtb;hiking
18198952				Champlain Chute	mtb;hiking
18198953				Noodly Appendage	mtb;hiking
18198954				Lone Wolf	mtb;hiking
18198955				Working Dawgs	mtb;hiking
18198956				Old #4 Road	mtb;hiking;horse
18204199				Backdoor	mtb;hiking
18204200				Lost Island	mtb;hiking
18204201				89th Street	mtb;hiking
18204202				Horse Swale Trail	mtb;hiking
18204203				Browns Trace Access	mtb;hiking
18204204				Americana	mtb;hiking
18204205				Main Access	mtb;hiking
18204206				Maple Wander	mtb;hiking
18204207				Pears	mtb;hiking
18204208				Slick Rock	mtb;hiking
18204209				Muddy Lane	mtb;hiking
18204210				Southern Border	mtb;hiking
18204254				Northern Boundary	mtb;hiking
18204255				The Mickey Way	mtb;hiking
18204256				Birch Run	mtb;hiking
18204257				Very Slow Car Lane	mtb;hiking
18204281				Holy Schist	mtb;hiking
18204282				Ridgey	mtb;hiking
18204287				Plums	mtb;hiking
18204288				Peaches	mtb;hiking
18206685	Trapp Family Lodge			Russell Knoll Track	piste
18224070				Deerfield River Railroad	railway
18224071				Bennington & Glastenbury Railroad	railway
18224072				South Glastenbury Resort Line	railway
18224073				Lye Brook Railroad	railway
18319298	nwn	AT	both	Appalachian Trail	hiking
18720860				Carrying Place	portage
18765424				Bolton Falls Dam Portage	portage
19063248				Huntington Falls Dam Portage	portage
19063249				Weybridge Dam Portage	portage
19063250				Vergennes Dam Portage	portage
19064590				Hoosic River Canoe Route	canoe
19067281				Otter Creek Falls Portage	portage
19067282				Otter Creek Canoe Trail	canoe
19067283				Meads Falls Portage	portage
19067284				Beldens Dam Portage	portage
19067285				Middlebury Falls Portage	portage
19067286				Lower Middlebury Falls Portage	portage
19162870	lpn			White River Water Trail	canoe
19257400	US:NY:Scenic			Lakes to Locks Passage	road
19484860					bus
19691491				K-1 Express Gondola	aerialway
19717876	lwn			Sawyer Mountain Trail	hiking
19735418	lwn			Richardson Hill Trail	hiking
19774560	lwn			Palisades Trail	hiking
19854073				Broadway	piste
19854074				Lark	piste
19854075				Chipmunk Bowl	piste
19854076				Porcupine	piste
20018690	US:MA:Scenic			Route 112 Scenic Byway	road
20050606				Lower Dam Portage	portage
20050607				Moore Dam Portage	portage
20067033				Wyoming Dam Portage	portage
20130099	lwn			red loop	hiking
20130100	lwn			blue trails	hiking
