@id	network	ref	direction	name	route
14765821	lwn			Cohos Trail	hiking
14768704	NHSA			Magalloway Mountain	snowmobile
14768705	NHSA			Talis Slope Trail	snowmobile
14768706	NHSA			Stub Hill	snowmobile
14768707	NHSA			West of Magalloway Road	snowmobile
14768708	NHSA			Lynx Trail	snowmobile
14768709	NHSA			Scott Bog	snowmobile
14768710	NHSA			Rump Mountain	snowmobile
14877304	US:NH	121A			road
14877305	US:NH	115A			road
14877306	US:NH	113A			road
14877307	US:NH	111A		NH 111A	road
14877308	US:NH	111A			road
14877309	US:NH	110A			road
14877310	US:NH	109A			road
14877311	US:NH	107A			road
14877312	US:NH	103B			road
14877313	US:NH	103A			road
14877314	US:NH	101E			road
14877315	US:NH	11D			road
14877316	US:NH	236			road
14877317	US:NH	202A			road
14877318	US:NH	175			road
14877319	US:NH	171			road
14877320	US:NH	156			road
14877321	US:NH	155			road
14877322	US:NH	153			road
14877323	US:NH	152			road
14877324	US:NH	150			road
14877325	US:NH	149			road
14877326	US:NH	145			road
14877327	US:NH	141			road
14877328	US:NH	137	north;south		road
14877329	US:NH	136	east;west		road
14877330	US:NH	135			road
14877331	US:NH	130			road
14877332	US:NH	128			road
14877333	US:NH	127			road
14877335	US:NH	125			road
14877336	US:NH	124			road
14877337	US:NH	121			road
14877338	US:NH	120			road
14877339	US:NH	119			road
14877340	US:NH	118			road
14877341	US:NH	117			road
14877342	US:NH	116			road
14877343	US:NH	115			road
14877344	US:NH	112			road
14877345	US:NH	110			road
14877346	US:NH	109			road
14877347	US:NH	104			road
14877348	US:NH	47			road
14877349	US:NH	103			road
14877350	US:NH	102			road
14889732		11		Snowmobile NHSA 11	snowmobile
14893502		104		Snowmobile NHSA 104	snowmobile
14897380		102		Snowmobile NHSA 102	snowmobile
14903135		100		Snowmobile NHSA 100	snowmobile
14903136		5		Snowmobile NHSA 5	snowmobile
14905091				Windham HS XC Trail	foot
14905092					foot
14925738	OakHill			Upper Oak Hill Loop	piste
14925739	OakHill			5K Loop	piste
14969124				Quarry	piste
14969125				Try-Me	piste
14969126				Ridge Trail	piste
14969134				Lakeside	piste
14969135				Pines	piste
14969588	lwn			Whiteface Trail	hiking
14969589	lwn			Vista Trail	hiking
15036432	lwn			Brook Trail	hiking
15036433				Saddle Trail	hiking
15085934	Garipay			Garipay Full Loop	piste
15144321	VAST	105			snowmobile
15331686	NHSA	21A		Corridor 21A (CSB)	snowmobile
15331687	NHSA	21		Corridor 21 (CSB)	snowmobile
15336006	NHSA	20		Corridor 20 (SDR)	snowmobile
15336007	NHSA	3A		Corridor 3A (CSB)	snowmobile
15336008	NHSA	125		Primary 125 (CSB)	snowmobile
15336009	NHSA	126		Primary 126 (CSB)	snowmobile
15336010	NHSA	195		Secondary 195(CSB)	snowmobile
15336011	NHSA	120		Primary 120 (CSB)	snowmobile
15336012	NHSA	201		Secondary 201 (CSB)	snowmobile
15336013	NHSA	130		Primary 130 (SDR)	snowmobile
15338849	NHSA	5		Corridor 5 (SDR)	snowmobile
15338850	NHSA	112		Primary 112 (USA)	snowmobile
15338851	NHSA	134		Primary 134 (SDR)	snowmobile
15338852	NHSA	135		Primary 135 (SDR)	snowmobile
15338853	NHSA	133		Primary 133 (SDR)	snowmobile
15338854	NHSA	18		Corridor 18 (SDR)	snowmobile
15338855	NHSA	127		Primary 127 (SDR)	snowmobile
15338856	C&J Bus Lines	DOV-NYC		"Dover, NH => New York City"	bus
15338857	C&J Bus Lines	DOV-NYC		"New York City => Dover, NH"	bus
15338858	C&J Bus Lines	PMSS		"Portsmouth, NH => Boston South Station"	bus
15338859	C&J Bus Lines	DVSS		"Dover, NH => Boston South Station"	bus
15338860	C&J Bus Lines	SSPM		"Boston South Station => Portsmouth, NH"	bus
15338861	C&J Bus Lines	SSDV		"Boston South Station => Dover, NH"	bus
15338862	C&J Bus Lines	PMLG		"Portsmouth, NH => Boston Logan Airport"	bus
15338863	C&J Bus Lines	LGPM		"Boston Logan Airport => Portsmouth, NH"	bus
15338894	NHSA	131		Primary 131 (SDR)	snowmobile
15342721	NHSA	18		Corridor 18 (CSB)	snowmobile
15342722	NHSA	3		Corridor 3 (CSB)	snowmobile
15342757	NHSA	5		Corridor 5 (CSB)	snowmobile
15343178	NHSA	111		Primary 111 (CSB)	snowmobile
15343179	NHSA	Balsams Trail		Balsams Trail (CSB)	snowmobile
15343180	NHSA	134		Primary 134 (CSB)	snowmobile
15343181	NHSA	110		Primary 110 (CSB)	snowmobile
15343182	NHSA	134		Primary 134 (USA)	snowmobile
15343643	NHSA	18		Corridor 18 (USA)	snowmobile
15343645	NHSA	110		Primary 110 (USA)	snowmobile
15344403	NHSA	113		Primary 113 (USA)	snowmobile
15344404	NHSA	110		Primary 110 (USA)	snowmobile
15345546	NHSA	18A		Corridor 18A (USA)	snowmobile
15345547	NHSA	129		Primary 129 (USA)	snowmobile
15410739	NHSA			9 Mile Loop	snowmobile
15429170				Cummins Pond Loop	piste
15429171				Trout Pond Loop	piste
15429172				Carriage Loop	piste
15429173				Mudgetts Pond Trail	piste
15441742				Black Bog Trail	piste
15441743				Spur Trail	piste
15441744				Ruth Parks Trail	piste
15441750				Trout Pond Trail	piste
15441751				Green Woodlands Ski Trails	piste
15441900				Beaver Loop	piste
15441901				Koch Trails	piste
15441902				Freebird Trails	piste
15442329	Cooperative Alliance for Seacoast Transportation	42		COAST Bus 42: Pease Shuttle Outbound	bus
15442845	Cooperative Alliance for Seacoast Transportation	40		COAST Bus 40: Islington / Borthwick Trolley Inbound	bus
15444684	lwn			Ramblewood Hiking Trails	hiking
15445249	Cooperative Alliance for Seacoast Transportation	43		COAST Bus 43: Newington / Portsmouth Outbound (Newington Town Hall)	bus
15445250	Cooperative Alliance for Seacoast Transportation	43		COAST Bus 43: Newington / Portsmouth Inbound	bus
15445543	Cooperative Alliance for Seacoast Transportation	44		COAST Bus 44: Portsmouth City Hall / Kittery (PNSY Gate 1) Inbound	bus
15445936	Cooperative Alliance for Seacoast Transportation	41		COAST Bus 41: Lafayette Trolley Inbound	bus
15446365	Cooperative Alliance for Seacoast Transportation	13		COAST Bus 13: Dover / Portsmouth Southbound	bus
15449361	Cooperative Alliance for Seacoast Transportation	12		COAST Bus 12: Rochester / Somersworth / Dover Southbound	bus
15518088	Cooperative Alliance for Seacoast Transportation	14		COAST Bus 14: Rochester Southbound	bus
15519153	Cooperative Alliance for Seacoast Transportation	33		COAST Bus 33: Downtown Dover / Saturday Service to Portland Avenue Inbound	bus
15519154	Cooperative Alliance for Seacoast Transportation	33		COAST Bus 33: Downtown Dover / Saturday Service to Portland Avenue Outbound	bus
15519155	Cooperative Alliance for Seacoast Transportation	33		COAST Bus 33: Downtown Dover / Weekday Service to County Complex Inbound	bus
15534365	Cooperative Alliance for Seacoast Transportation	34		COAST Bus 34: Downtown Dover / Knox Marsh Road Outbound	bus
15551185	Cooperative Alliance for Seacoast Transportation	100		COAST Bus 100: Somersworth / Berwick / Kittery (PNSY Gate 1) AM	bus
15551479	Cooperative Alliance for Seacoast Transportation	6		COAST Bus 6: Farmington / Rochester Southbound	bus
15570462				John Wolter Trail	piste
15572169				Yahoo	piste
15583091	JacksonXC			East Pasture Loop	piste
15683697				Old B & M Main Line	railway
15684467				"Worcester, Nashua & Rochester Railroad"	railway
15724642	lwn			Yellow Loop	hiking
15724643	lwn			Blue Loop	hiking
15724644	lwn			Green Loop	hiking
15724707	lwn			Gas Pipeline Trail	hiking
15724808	lwn			Red Loop	hiking
15724963	lwn			White Trail	hiking
15724970	lwn			Beech Loop	hiking
15724971	lwn			Stadium Trail	hiking
15914305	lwn			Sweet Trail	hiking
15926185				Eagle Trail	fitness_trail
15926186	lwn			Lincoln Trail	hiking
16107102				Manchester and Lawrence Railroad	railway
16131486	lwn			Welch-Dickey Loop Trail	hiking
16146671	Cooperative Alliance for Seacoast Transportation	1		COAST Bus 1: Dover / Somersworth / Berwick Southbound	bus
16246726	lcn			Wildcat	bicycle
16289308	US:NH	286			road
16289391	ipn	NFCT		Northern Forest Canoe Trail	canoe
16291031	US:NH	175A			road
16291070	US:NH	123A			road
16291185	US:NH	155A			road
16291281	US:NH	28A			road
16291448	US:NH	110B			road
16293830	US:US:Business	3			road
16305829	npn	CRPT		Connecticut River Paddlers' Trail	canoe
16403956	US:I	95			road
16403957	US:I	95	north		road
16732065				Deer Mountain Firetower	hiking
16732066				Garfield Falls	hiking
16732067				Lake Francis State Park	hiking
16780735	rpn			Androscoggin River Trail	canoe
16929711	lwn			Wolven Park Yellow Trail	hiking
16929712	lwn			Wolen Park Blue Trail	hiking
16929713	lwn			Wolven Park Red Trail	hiking
17001457				Dorchester Connector	piste
17041420	OakHill			3.3k Loop	ski
17041421	OakHill			3.0k Loop	ski
17041422	OakHill			2.5k Loop	ski
17041423	OakHill			Sprint Course	ski
17089478	US:NH	3A	north;south		road
17089676	US:I	89	south		road
17089677	US:I	89	north		road
17155052	lcn			Jolly Rand Trail	bicycle;hiking
17189413	lwn			Hall's Mill Road	hiking
17189414	lwn			Otis Hill Trail	hiking
17189415	lwn			Mraz Trail	hiking
17189416	lwn			Byrne Spur Trail	hiking
17189417	lwn			Byrne Trail	hiking
17192144				Passumpsic River Paddling Trail	canoe
17192750	lwn			Linden Commons Trail	hiking
17192751	lwn			McDonnell Conservation Area Trail	hiking
17192780	lwn			Morrissette Conservation Area Trail	hiking
17193081	lwn			Blue Trail	bicycle;hiking
17193082	lwn			Pennell Path	bicycle;hiking
17193083	lwn			Red Trail	bicycle;hiking
17193133	lwn			Little River Trail	hiking
17208912	lwn			Hemlock Trail	hiking
17208913	lwn			Quarry Trail	hiking
17208914	lwn			Brook Trail	hiking
17213516	lwn			Blue Hook Trail	hiking
17213517	lwn			Marsh Trail	hiking
17213518	lwn			River Trail	hiking
17213519	lwn			Falls Trail	hiking
17213520	lwn			Spring Trail	hiking
17215157	lwn			Cubie Road	hiking
17347573	lwn			Shannon Brook Trail	hiking
17347574	lwn			Bald Knob Trail	hiking
17347575	lwn			Bald Knob Cut-Off	hiking
17347922	lwn			Black Snout Trail	hiking
17347926	lwn			Brook Walk	hiking
17351023	lwn			Whitten Trail	hiking
17351024	lwn			Upper Bridle Path	hiking
17351025	lwn			Turtleback Mountain Summit Trail	hiking
17351026	lwn			Turtleback Mountain Trail	hiking
17351027	lwn			Settlement Trail	hiking
17351028	lwn			Pond Trail	hiking
17351029	lwn			Oak Ridge Trail	hiking
17351030	lwn			Oak Ridge Cutoff	hiking
17351031	lwn			Mount Roberts Trail	hiking
17351032	lwn			Lower Bridle Path	hiking
17351033	lwn			High Ridge Trail	hiking
17351034	lwn			Cold Spring Trail	hiking
17351035	lwn			Faraway Mountain Trail	hiking
17351036	lwn			Faraway Mountain Connector	hiking
17626368	lwn			Horatio Colony Preserve Red Diamond Trail	hiking
17734229	City Express	1		Black Route	bus
17734282	City Express	5		Red Route	bus
17736963	The BG			The BG	bus
17823629	Nansen Ski club				piste
17846424	rcn	ET		Eastern Trail Section 1	bicycle
17903527	lwn				hiking
17903528	lwn				hiking
17937658				Greenville Branch	railway
17937660				Mason Railroad Trail	bicycle
17937661				Greenville Recreational Rail Trail	bicycle
17937903				Milford Branch	railway
17937904				Lovejoy Granite Quarry	railway
17943086	lwn			Sunapee-Ragged-Kearsarge Greenway	hiking
17987944				"Portland, Saco and Portsmouth Railroad"	railway
18008232	rcn			New Hampshire Seacoast Greenway	bicycle
18102933	lwn			Thompson Sanctuary Wilderness Trail Connector	hiking
18102934	lwn			Thompson Sanctuary Wilderness Trail	hiking
18103015	lwn			West Branch Trail	hiking
18103016	lwn			Pine Barrens Trail	hiking
18103017	lwn			Ossipee Pine Barrens Accessible Trail	hiking
18170119				Shortcut Trail	hiking
18170120				Final Frontier Trail	hiking
18170121				New Wave Trail	hiking
18235975				Boston and Maine Railroad Plymouth to Woodsville Route	railway
18318852				Uncanoonuc Incline Railroad	railway
18319298	nwn	AT	both	Appalachian Trail	hiking
18321686				Portsmouth Electric Railway	railway
18335311				Pease Air Force Base	railway
18336935				Cocheco Railroad	railway
18336936				Boston and Maine Portsmouth to Dover	railway
18438493				Ammonoosuc – Androscoggin Portage	portage
18438494				Pontook Reservoir Dam Portage	portage
18555885				Cheshire Railroad	railway
18606214	Toy Town Trolley			Toy Town Trolley	trolleybus
18608154				Whaleback	piste
18643276	lwn			Flume Gorge Trail	hiking
18708495				Grand View	piste
18710115				Perimeter	piste
18745699				Jackson's Jaunt	piste
18745700				Upper Bog Hill Run	piste
18745701				Internet Trail	piste
18771525				The Climb	piste
18771526				Almost Thayer Trail	piste
18771527				Abenaki Loop	piste
18771528				Home Run	piste
18771529				Holy Chute	piste
18771530				Ed's Trail	piste
18771531				Heather Brook Trail	piste
18771532				Cals Run	piste
18771533				Sewall Road Trail	piste
18771534				Mum's Run	piste
18771535				Lower Bridge Trail	piste
18774807				The Schuss	piste
18795747				Target	piste
18796140				Brook Run	piste
18995976	lwn			Pine Grove Trail	hiking
18995977	lwn			Marsh & Hardwood Trail	hiking
19162870	lpn			White River Water Trail	canoe
19223266	rwn			Wantastiquet-Monadnock Trail	hiking
19308386	Campus Connector			Gables Connector	bus
19315334	Campus Connector			West Edge Express	bus
19315337	Campus Connector			West Edge Express On Request	bus
19346763				Nashua & Lawrence Electric Railroad	railway
19522024				Portland Natural Gas Transmission System	pipeline
19538768		31887		Weeks Brook Trail	hiking
19539043	lwn	32401		Sabbaday Brook Trail	hiking
19539044		32401A		Sabbaday Falls Trail	hiking
19587639	lwn			Big Island Trail Loop	hiking
19587640	lwn			Big Island Trail	hiking
19655389				Mount Willard Carriage Road	road
19655390				Crawford House Carriage Road	road
19723883				New Boston Rail Trail	bicycle
19723884				New Boston Branch	railway
19723915				Concoocook River Railroad	railway
19860125				Mountain Division (New Hampshire)	railway
19860187	CSRR			Conway Branch	railway
20043273				Beginner Lanes	piste
20044550				Broadhead	piste
20044551				Cobble Mountain Loop	piste
20044552				Short Oak	piste
20044553				Birch	piste
20050605				Gilman Dam Portage	portage
20050608				Comerford Dam Portage	portage
20050609				McIndoes Dam Portage	portage
20058137				Tirrell Hill Road	road
20067033				Wyoming Dam Portage	portage
20126776				Brillig's Run	piste
20127548	lwn			Penacook Path	hiking
20127549				Ralph's Run (The Walrus)	piste
20127550				And the Carpenter	piste
20172213				The White Rabbit	piste
20172214	lwn			White Rabit Trail	hiking
20178334	lwn			Lyon Brook Trail	hiking
20178335	lwn			Hominy Pot Trail	hiking
20178336	lwn			Felch Trail	hiking
20204186				Morning Glory	piste
